10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36,00000047:1
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36,00000047:1,00000048:1,00000049:11,10000050:36
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36,00000047:1,00000048:1,00000049:11,10000050:36,10000051:1
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36,00000047:1,00000048:1,00000049:11,10000050:36,10000051:1,00000052:1
10000000:100,00000001:6,00000002:11,00000003:6,10000004:1,00000005:52,00000006:1,10000007:1,00000008:1,10000009:6,00000010:6,10000011:11,00000012:36,10000013:44,10000014:44,00000015:64,10000016:64,00000017:64,00000018:64,00000019:100,00000020:100,00000021:1,10000022:1,10000023:6,10000024:11,00000025:11,00000026:1,00000027:36,00000028:40,00000029:44,00000030:44,10000031:52,10000032:100,00000033:6,10000034:11,00000035:11,10000036:40,10000037:64,10000038:64,00000039:100,00000040:100,10000041:6,00000042:6,10000043:36,00000044:64,00000045:1,10000046:36,00000047:1,00000048:1,00000049:11,10000050:36,10000051:1,00000052:1
