10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,00000015:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112,00000018:44
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112,00000018:44,10000011:11,00000074:44
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,00000026:1,00000061:1,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000108:56,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112,00000018:44,10000011:11,00000074:44,10000043:36
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112,00000018:44,10000011:11,00000074:44,10000043:36,00000027:36
10000004:1,00000021:1,10000009:6,10000031:36,10000016:44,10000425:1,10000426:11,00000048:11,00000427:11,10000007:11,10000428:100,10000022:11,10000024:6,00000003:6,00000429:36,00000430:1,00000059:6,00000028:112,10000055:1,10000013:40,00000054:44,00000053:44,10000023:6,00000052:11,10000431:36,00000005:36,00000029:40,10000050:44,10000046:48,10000038:100,10000000:100,10000067:132,10000057:1,00000206:6,10000080:11,10000072:44,00000063:132,00000035:6,10000163:6,10000014:36,10000069:1,00000030:36,00000017:100,00000040:100,10000037:100,00000432:100,10000036:112,00000018:44,10000011:11,00000074:44,10000043:36,00000027:36,00000061:1
