10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000021:11,00000019:36,00000020:36,00000052:11,00000058:1,00000003:1,00000048:6,00000002:11,10000013:36,00000054:44,10000036:64,10000108:64,10000000:108,00000005:132,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36,10000057:1,00000417:11
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36,10000057:1,00000417:11,00000058:1
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,10000041:11,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36,10000057:1,00000417:11,00000058:1
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,00000065:1,00000026:1,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36,10000057:1,00000417:11,00000058:1,10000043:36,00000063:44,00000017:64
10000004:11,10000016:100,10000022:11,10000031:132,10000009:1,00000200:6,00000006:1,00000008:1,10000007:6,00000019:36,00000020:36,00000052:11,00000002:11,10000013:36,00000054:44,00000029:36,00000074:40,00000015:52,00000028:64,00000018:100,00000040:108,10000034:6,00000053:100,00000003:1,00000048:6,00000416:6,00000021:11,10000011:11,10000072:40,10000036:64,10000000:108,00000005:132,10000055:1,10000067:44,10000037:52,10000050:100,10000046:36,10000057:1,00000417:11,00000058:1,10000043:36,00000063:44,00000017:64,10000014:40
