10000004:-60,10000016:-48,10000022:-73,10000031:-63,10000009:-68,00000200:-49,00000006:-60,00000008:-59,10000007:-70,00000021:-63,00000019:-57,00000020:-57,00000052:-73,00000058:-77,00000003:-67,00000048:-78,00000002:-85,10000013:-79,00000054:-78,10000036:-84,10000108:-88,10000000:-62,00000005:-62,10000041:-85,00000029:-79,00000074:-88,00000015:-88,00000028:-80,00000018:-49,00000040:-66
10000004:-57,10000016:-46,10000022:-76,10000031:-67,10000009:-63,00000200:-50,00000006:-53,00000008:-53,10000007:-69,00000019:-59,00000020:-58,00000052:-73,00000002:-81,10000013:-81,00000054:-78,10000041:-85,00000029:-79,00000074:-88,00000015:-88,00000028:-79,00000018:-49,00000040:-66,00000065:-82,00000026:-85,10000034:-84,00000053:-86
10000004:-59,10000016:-46,10000022:-71,10000031:-64,10000009:-57,00000200:-48,00000006:-54,00000008:-56,10000007:-71,00000019:-56,00000020:-56,00000052:-71,00000002:-77,10000013:-80,00000054:-78,10000041:-85,00000029:-79,00000074:-88,00000015:-89,00000028:-79,00000018:-49,00000040:-66,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-59,00000048:-70,00000416:-77,00000021:-60,10000011:-83,10000072:-89,10000036:-82,10000000:-65,00000005:-65
10000004:-58,10000016:-46,10000022:-68,10000031:-64,10000009:-58,00000200:-51,00000006:-54,00000008:-52,10000007:-70,00000019:-56,00000020:-56,00000052:-71,00000002:-75,10000013:-80,00000054:-77,10000041:-85,00000029:-79,00000074:-88,00000015:-89,00000028:-79,00000018:-49,00000040:-66,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-55,00000048:-70,00000416:-77,00000021:-59,10000011:-83,10000072:-89,10000036:-83,10000000:-66,00000005:-67,10000055:-81,10000067:-88,10000037:-88,10000050:-85
10000004:-60,10000016:-46,10000022:-70,10000031:-67,10000009:-60,00000200:-50,00000006:-62,00000008:-62,10000007:-70,00000019:-56,00000020:-56,00000052:-71,00000002:-77,10000013:-79,00000054:-77,10000041:-85,00000029:-79,00000074:-88,00000015:-88,00000028:-85,00000018:-46,00000040:-68,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-60,00000048:-70,00000416:-77,00000021:-60,10000011:-83,10000072:-89,10000036:-83,10000000:-66,00000005:-67,10000055:-81,10000067:-88,10000037:-88,10000050:-85,10000046:-90
10000004:-60,10000016:-46,10000022:-70,10000031:-67,10000009:-59,00000200:-50,00000006:-57,00000008:-57,10000007:-71,00000019:-56,00000020:-56,00000052:-71,00000002:-80,10000013:-79,00000054:-77,10000041:-85,00000029:-79,00000074:-87,00000015:-88,00000028:-85,00000018:-46,00000040:-68,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-60,00000048:-71,00000416:-77,00000021:-60,10000011:-83,10000072:-89,10000036:-83,10000000:-66,00000005:-67,10000055:-81,10000067:-88,10000037:-88,10000050:-84,10000046:-88,10000057:-87,00000417:-80
10000004:-58,10000016:-46,10000022:-70,10000031:-62,10000009:-59,00000200:-49,00000006:-56,00000008:-57,10000007:-70,00000019:-56,00000020:-56,00000052:-67,00000002:-79,10000013:-79,00000054:-77,10000041:-85,00000029:-79,00000074:-90,00000015:-88,00000028:-83,00000018:-47,00000040:-66,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-59,00000048:-71,00000416:-77,00000021:-59,10000011:-83,10000072:-89,10000036:-83,10000000:-66,00000005:-67,10000055:-81,10000067:-88,10000037:-88,10000050:-84,10000046:-88,10000057:-87,00000417:-80,00000058:-87
10000004:-61,10000016:-45,10000022:-73,10000031:-62,10000009:-58,00000200:-50,00000006:-55,00000008:-54,10000007:-70,00000019:-55,00000020:-55,00000052:-74,00000002:-85,10000013:-79,00000054:-78,10000041:-85,00000029:-80,00000074:-90,00000015:-88,00000028:-83,00000018:-47,00000040:-66,00000065:-82,00000026:-85,10000034:-84,00000053:-86,00000003:-58,00000048:-71,00000416:-77,00000021:-59,10000011:-83,10000072:-89,10000036:-83,10000000:-71,00000005:-69,10000055:-81,10000067:-88,10000037:-90,10000050:-84,10000046:-88,10000057:-87,00000417:-80,00000058:-87
10000004:-62,10000016:-46,10000022:-74,10000031:-67,10000009:-57,00000200:-50,00000006:-54,00000008:-52,10000007:-70,00000019:-55,00000020:-55,00000052:-76,00000002:-82,10000013:-78,00000054:-78,00000029:-80,00000074:-90,00000015:-90,00000028:-81,00000018:-47,00000040:-68,00000065:-82,00000026:-85,10000034:-86,00000053:-85,00000003:-57,00000048:-71,00000416:-77,00000021:-63,10000011:-83,10000072:-89,10000036:-85,10000000:-71,00000005:-69,10000055:-86,10000067:-88,10000037:-90,10000050:-84,10000046:-91,10000057:-87,00000417:-80,00000058:-85,10000043:-90,00000063:-88,00000017:-93
10000004:-65,10000016:-49,10000022:-73,10000031:-65,10000009:-59,00000200:-50,00000006:-50,00000008:-50,10000007:-71,00000019:-58,00000020:-58,00000052:-76,00000002:-82,10000013:-78,00000054:-81,00000029:-80,00000074:-90,00000015:-90,00000028:-87,00000018:-47,00000040:-68,10000034:-86,00000053:-85,00000003:-57,00000048:-70,00000416:-77,00000021:-63,10000011:-85,10000072:-89,10000036:-85,10000000:-71,00000005:-69,10000055:-86,10000067:-88,10000037:-90,10000050:-84,10000046:-91,10000057:-87,00000417:-80,00000058:-85,10000043:-90,00000063:-88,00000017:-89,10000014:-86
10000004:-65,10000016:-47,10000022:-76,10000031:-68,10000009:-60,00000200:-53,00000006:-50,00000008:-53,10000007:-76,00000019:-54,00000020:-54,00000052:-76,00000002:-82,10000013:-78,00000054:-81,00000029:-82,00000074:-90,00000015:-90,00000028:-87,00000018:-48,00000040:-69,10000034:-86,00000053:-85,00000003:-57,00000048:-70,00000021:-63,10000011:-85,10000036:-85,10000000:-71,00000005:-69,10000055:-86,10000067:-88,10000037:-90,10000050:-84,10000046:-91,10000057:-87,00000417:-80,00000058:-79,10000043:-90,00000063:-88,00000017:-89,10000014:-86
